Country,Indicator,Region,Subregion,Unit,Year,Clear,Female Firearm chart,Female Firearms,Female Other  ,Female Other chart ,Female Sharp,Female Sharp chart,Female Unknown,Female Unknown chart ,Male Firearms,Male Firearms chart,Male Other ,Male Other chart ,Male Sharp,Male Sharp chart,Male Unknown,Male Unknown chart ,Number of Records,Onlyrates,rate,Round rate and count
Belgium,Firearms rate,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
Belgium,Sharp Objects rate,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
Belgium,Other Mechanism rate,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Belgium,Unknown Mechanism rate,Europe,Western Europe,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.2,0.2,0.2
Belgium,Male homicide by Firearms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,35,35
Belgium,Female homicide by Firearms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,27,27
Belgium,Male homicide by Sharp Objects,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,42,42
Belgium,Female homicide by Sharp Objects,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,16,16
Belgium,Male homicide by Other Mechanisms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,37,37
Belgium,Female homicide by Other Mechanisms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,42,42
Belgium,Male homicide by Unknown Mechanisms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,15,15
Belgium,Female homicide by Unknown Mechanisms,Europe,Western Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,7,7
Belgium,Male homicide rate by Firearms,Europe,Western Europe,Rate,2005,0,,,,,,,,,0.7,,,,,,,,1,,0.7,0.7
Belgium,Female homicide rate by Firearms,Europe,Western Europe,Rate,2005,0,,0.5,,,,,,,,,,,,,,,1,,0.5,0.5
Belgium,Male homicide rate by Sharp Objects,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,,,0.8,,,,1,,0.8,0.8
Belgium,Female homicide rate by Sharp Objects,Europe,Western Europe,Rate,2005,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
Belgium,Male homicide rate by Other Mechanisms,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,0.7,,,,,,1,,0.7,0.7
Belgium,Female homicide rate by Other Mechanisms,Europe,Western Europe,Rate,2005,0,,,0.8,,,,,,,,,,,,,,1,,0.8,0.8
Belgium,Male homicide rate by Unknown Mechanisms,Europe,Western Europe,Rate,2005,0,,,,,,,,,,,,,,,0.3,0.3,1,,0.3,0.3
Belgium,Female homicide rate by Unknown Mechanisms,Europe,Western Europe,Rate,2005,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Bermuda,homicide by Firearms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,homicide by Sharp Objects,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Bermuda,homicide by Unknown Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,Firearms rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,Sharp Objects rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,Other Mechanism rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,3.1,3.1
Bermuda,Unknown Mechanism rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,0,0,0
Bermuda,Male homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Bermuda,Female homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Bermuda,Male homicide rate by Other Mechanisms,Americas,Northern America,Rate,2005,0,,,,,,,,,,,6.5,,,,,,1,,6.5,6.5
Bermuda,Female homicide rate by Other Mechanisms,Americas,Northern America,Rate,2005,0,,,0,,,,,,,,,,,,,,1,,0,0
Brazil,homicide by Firearms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"30,675","30,675"
Brazil,homicide by Sharp Objects,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"6,342","6,342"
Brazil,homicide by Other Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"4,025","4,025"
Brazil,homicide by Unknown Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"2,603","2,603"
Brazil,Firearms rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,16.4,16.4
Brazil,Sharp Objects rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,3.4,3.4
Brazil,Other Mechanism rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,2.2,2.2
Brazil,Unknown Mechanism rate,Americas,South America,Rate,2005,1,,,,,,,,,,,,,,,,,1,1.4,1.4,1.4
Bulgaria,homicide by Firearms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,41,41
Bulgaria,homicide by Sharp Objects,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Bulgaria,homicide by Other Mechanisms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,9,9
Bulgaria,homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,140,140
Bulgaria,Firearms rate,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Bulgaria,Sharp Objects rate,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Bulgaria,Other Mechanism rate,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Bulgaria,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2005,1,,,,,,,,,,,,,,,,,1,1.8,1.8,1.8
Bulgaria,Male homicide by Firearms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,36,36
Bulgaria,Female homicide by Firearms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,5,5
Bulgaria,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,8,8
Bulgaria,Female homicide by Sharp Objects,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Bulgaria,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,94,94
Bulgaria,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,46,46
Bulgaria,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,1,,,,,,,,1,,1,1
Bulgaria,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2005,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Bulgaria,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,,,,,0.2,,,,1,,0.2,0.2
Bulgaria,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2005,0,,,,,0,,,,,,,,,,,,1,,0,0
Bulgaria,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2005,0,,,,,,,,,,,,,,,2.5,2.5,1,,2.5,2.5
Bulgaria,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2005,0,,,,,,,1.2,1.2,,,,,,,,,1,,1.2,1.2
Canada,homicide by Firearms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,240,240
Canada,homicide by Sharp Objects,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,211,211
Canada,homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,183,183
Canada,homicide by Unknown Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,29,29
Canada,Firearms rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Canada,Sharp Objects rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Canada,Other Mechanism rate,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
Canada,Unknown Mechanism rate,Americas,Northern America,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Canada,Male homicide by Firearms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,202,202
Canada,Female homicide by Firearms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,38,38
Canada,Male homicide by Sharp Objects,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,162,162
Canada,Female homicide by Sharp Objects,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,49,49
Canada,Male homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,112,112
Canada,Female homicide by Other Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,71,71
Canada,Male homicide by Unknown Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,6,6
Canada,Female homicide by Unknown Mechanisms,Americas,Northern America,Count,2005,0,,,,,,,,,,,,,,,,,1,,23,23
Canada,Male homicide rate by Firearms,Americas,Northern America,Rate,2005,0,,,,,,,,,1.3,,,,,,,,1,,1.3,1.3
Canada,Female homicide rate by Firearms,Americas,Northern America,Rate,2005,0,,0.2,,,,,,,,,,,,,,,1,,0.2,0.2
Canada,Male homicide rate by Sharp Objects,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,1,,,,1,,1,1
Canada,Female homicide rate by Sharp Objects,Americas,Northern America,Rate,2005,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
Canada,Male homicide rate by Other Mechanisms,Americas,Northern America,Rate,2005,0,,,,,,,,,,,0.7,,,,,,1,,0.7,0.7
Canada,Female homicide rate by Other Mechanisms,Americas,Northern America,Rate,2005,0,,,0.4,,,,,,,,,,,,,,1,,0.4,0.4
Canada,Male homicide rate by Unknown Mechanisms,Americas,Northern America,Rate,2005,0,,,,,,,,,,,,,,,0,0,1,,0,0
Canada,Female homicide rate by Unknown Mechanisms,Americas,Northern America,Rate,2005,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Cayman Islands,homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Cayman Islands,homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
Cayman Islands,homicide by Other Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Cayman Islands,homicide by Unknown Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Cayman Islands,Firearms rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,4.1,4.1
Cayman Islands,Sharp Objects rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,2.1,2.1
Cayman Islands,Other Mechanism rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Cayman Islands,Unknown Mechanism rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,0,0,0
Cayman Islands,Male homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Cayman Islands,Female homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
Cayman Islands,Male homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
Cayman Islands,Female homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",homicide by Firearms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
"China, Hong Kong Special Administrative Region",homicide by Sharp Objects,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,13,13
"China, Hong Kong Special Administrative Region",homicide by Other Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,19,19
"China, Hong Kong Special Administrative Region",homicide by Unknown Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
"China, Hong Kong Special Administrative Region",Firearms rate,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",Sharp Objects rate,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
"China, Hong Kong Special Administrative Region",Other Mechanism rate,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
"China, Hong Kong Special Administrative Region",Unknown Mechanism rate,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,,,,,1,0,0,0
"China, Hong Kong Special Administrative Region",Male homicide by Firearms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
"China, Hong Kong Special Administrative Region",Female homicide by Firearms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",Male homicide by Sharp Objects,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,7,7
"China, Hong Kong Special Administrative Region",Female homicide by Sharp Objects,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,6,6
"China, Hong Kong Special Administrative Region",Male homicide by Other Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,13,13
"China, Hong Kong Special Administrative Region",Female homicide by Other Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,6,6
"China, Hong Kong Special Administrative Region",Male homicide by Unknown Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",Female homicide by Unknown Mechanisms,Asia,Eastern Asia,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
"China, Hong Kong Special Administrative Region",Male homicide rate by Firearms,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,0,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",Female homicide rate by Firearms,Asia,Eastern Asia,Rate,2005,0,,0,,,,,,,,,,,,,,,1,,0,0
"China, Hong Kong Special Administrative Region",Male homicide rate by Sharp Objects,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,0.2,,,,1,,0.2,0.2
"China, Hong Kong Special Administrative Region",Female homicide rate by Sharp Objects,Asia,Eastern Asia,Rate,2005,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
"China, Hong Kong Special Administrative Region",Male homicide rate by Other Mechanisms,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,0.4,,,,,,1,,0.4,0.4
"China, Hong Kong Special Administrative Region",Female homicide rate by Other Mechanisms,Asia,Eastern Asia,Rate,2005,0,,,0.2,,,,,,,,,,,,,,1,,0.2,0.2
"China, Hong Kong Special Administrative Region",Male homicide rate by Unknown Mechanisms,Asia,Eastern Asia,Rate,2005,0,,,,,,,,,,,,,,,0,0,1,,0,0
"China, Hong Kong Special Administrative Region",Female homicide rate by Unknown Mechanisms,Asia,Eastern Asia,Rate,2005,0,,,,,,,0,0,,,,,,,,,1,,0,0
Colombia,homicide by Firearms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"14,763","14,763"
Colombia,homicide by Sharp Objects,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"2,508","2,508"
Colombia,homicide by Other Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,792,792
Colombia,homicide by Unknown Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,48,48
Colombia,Firearms rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,34.1,34.1
Colombia,Sharp Objects rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,5.8,5.8
Colombia,Other Mechanism rate,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,1.8,1.8
Colombia,Unknown Mechanism rate,Americas,South America,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Colombia,Male homicide by Firearms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"13,676","13,676"
Colombia,Female homicide by Firearms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"1,087","1,087"
Colombia,Male homicide by Sharp Objects,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,"2,219","2,219"
Colombia,Female homicide by Sharp Objects,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,289,289
Colombia,Male homicide by Other Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,630,630
Colombia,Female homicide by Other Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,162,162
Colombia,Male homicide by Unknown Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,44,44
Colombia,Female homicide by Unknown Mechanisms,Americas,South America,Count,2005,0,,,,,,,,,,,,,,,,,1,,4,4
Colombia,Male homicide rate by Firearms,Americas,South America,Rate,2005,0,,,,,,,,,64,,,,,,,,1,,64,64
Colombia,Female homicide rate by Firearms,Americas,South America,Rate,2005,0,,5,,,,,,,,,,,,,,,1,,5,5
Colombia,Male homicide rate by Sharp Objects,Americas,South America,Rate,2005,0,,,,,,,,,,,,,10.4,,,,1,,10.4,10.4
Colombia,Female homicide rate by Sharp Objects,Americas,South America,Rate,2005,0,,,,,1.3,,,,,,,,,,,,1,,1.3,1.3
Colombia,Male homicide rate by Other Mechanisms,Americas,South America,Rate,2005,0,,,,,,,,,,,2.9,,,,,,1,,2.9,2.9
Colombia,Female homicide rate by Other Mechanisms,Americas,South America,Rate,2005,0,,,0.7,,,,,,,,,,,,,,1,,0.7,0.7
Colombia,Male homicide rate by Unknown Mechanisms,Americas,South America,Rate,2005,0,,,,,,,,,,,,,,,0.2,0.2,1,,0.2,0.2
Colombia,Female homicide rate by Unknown Mechanisms,Americas,South America,Rate,2005,0,,,,,,,0,0,,,,,,,,,1,,0,0
Costa Rica,homicide by Firearms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,211,211
Costa Rica,homicide by Sharp Objects,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,78,78
Costa Rica,homicide by Other Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,37,37
Costa Rica,homicide by Unknown Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,9,9
Costa Rica,Firearms rate,Americas,Central America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,5,5
Costa Rica,Sharp Objects rate,Americas,Central America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,1.8,1.8
Costa Rica,Other Mechanism rate,Americas,Central America,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.9,0.9
Costa Rica,Unknown Mechanism rate,Americas,Central America,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.2,0.2,0.2
Costa Rica,Male homicide by Firearms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,183,183
Costa Rica,Female homicide by Firearms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,29,29
Costa Rica,Male homicide by Sharp Objects,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,68,68
Costa Rica,Female homicide by Sharp Objects,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Costa Rica,Male homicide by Other Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,16,16
Costa Rica,Female homicide by Other Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,21,21
Costa Rica,Male homicide by Unknown Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,8,8
Costa Rica,Female homicide by Unknown Mechanisms,Americas,Central America,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
Costa Rica,Male homicide rate by Firearms,Americas,Central America,Rate,2005,0,,,,,,,,,8.6,,,,,,,,1,,8.6,8.6
Costa Rica,Female homicide rate by Firearms,Americas,Central America,Rate,2005,0,,1.4,,,,,,,,,,,,,,,1,,1.4,1.4
Costa Rica,Male homicide rate by Sharp Objects,Americas,Central America,Rate,2005,0,,,,,,,,,,,,,3.2,,,,1,,3.2,3.2
Costa Rica,Female homicide rate by Sharp Objects,Americas,Central America,Rate,2005,0,,,,,0.5,,,,,,,,,,,,1,,0.5,0.5
Costa Rica,Male homicide rate by Other Mechanisms,Americas,Central America,Rate,2005,0,,,,,,,,,,,0.7,,,,,,1,,0.7,0.7
Costa Rica,Female homicide rate by Other Mechanisms,Americas,Central America,Rate,2005,0,,,1,,,,,,,,,,,,,,1,,1,1
Costa Rica,Male homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2005,0,,,,,,,,,,,,,,,0.4,0.4,1,,0.4,0.4
Costa Rica,Female homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2005,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Croatia,homicide by Firearms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,31,31
Croatia,homicide by Sharp Objects,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Croatia,homicide by Other Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,16,16
Croatia,homicide by Unknown Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Croatia,Firearms rate,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Croatia,Sharp Objects rate,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Croatia,Other Mechanism rate,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Croatia,Unknown Mechanism rate,Europe,Southern Europe,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.2,0.2,0.2
Croatia,Male homicide by Firearms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,20,20
Croatia,Female homicide by Firearms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,12,12
Croatia,Male homicide by Sharp Objects,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,8,8
Croatia,Female homicide by Sharp Objects,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,2,2
Croatia,Male homicide by Other Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,6,6
Croatia,Female homicide by Other Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Croatia,Male homicide by Unknown Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,6,6
Croatia,Female homicide by Unknown Mechanisms,Europe,Southern Europe,Count,2005,0,,,,,,,,,,,,,,,,,1,,5,5
Croatia,Male homicide rate by Firearms,Europe,Southern Europe,Rate,2005,0,,,,,,,,,0.9,,,,,,,,1,,0.9,0.9
Croatia,Female homicide rate by Firearms,Europe,Southern Europe,Rate,2005,0,,0.5,,,,,,,,,,,,,,,1,,0.5,0.5
Croatia,Male homicide rate by Sharp Objects,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,,,0.4,,,,1,,0.4,0.4
Croatia,Female homicide rate by Sharp Objects,Europe,Southern Europe,Rate,2005,0,,,,,0.1,,,,,,,,,,,,1,,0.1,0.1
Croatia,Male homicide rate by Other Mechanisms,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,0.3,,,,,,1,,0.3,0.3
Croatia,Female homicide rate by Other Mechanisms,Europe,Southern Europe,Rate,2005,0,,,0.5,,,,,,,,,,,,,,1,,0.5,0.5
Croatia,Male homicide rate by Unknown Mechanisms,Europe,Southern Europe,Rate,2005,0,,,,,,,,,,,,,,,0.3,0.3,1,,0.3,0.3
Croatia,Female homicide rate by Unknown Mechanisms,Europe,Southern Europe,Rate,2005,0,,,,,,,0.2,0.2,,,,,,,,,1,,0.2,0.2
Cuba,homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,49,49
Cuba,homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,468,468
Cuba,homicide by Other Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,151,151
Cuba,homicide by Unknown Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,16,16
Cuba,Firearms rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Cuba,Sharp Objects rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,4.1,4.1
Cuba,Other Mechanism rate,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,,,,,1,,1.3,1.3
Cuba,Unknown Mechanism rate,Americas,Caribbean,Rate,2005,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Cuba,Male homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,39,39
Cuba,Female homicide by Firearms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,10,10
Cuba,Male homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,355,355
Cuba,Female homicide by Sharp Objects,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,113,113
Cuba,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,107,107
Cuba,Female homicide by Other Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,44,44
Cuba,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,15,15
Cuba,Female homicide by Unknown Mechanisms,Americas,Caribbean,Count,2005,0,,,,,,,,,,,,,,,,,1,,1,1
Cuba,Male homicide rate by Firearms,Americas,Caribbean,Rate,2005,0,,,,,,,,,0.7,,,,,,,,1,,0.7,0.7
Cuba,Female homicide rate by Firearms,Americas,Caribbean,Rate,2005,0,,0.2,,,,,,,,,,,,,,,1,,0.2,0.2
Cuba,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2005,0,,,,,,,,,,,,,6.3,,,,1,,6.3,6.3
Cuba,Female homicide rate by Sharp Objects,Americas,Caribbean,Rate,2005,0,,,,,2,,,,,,,,,,,,1,,2,2
